"","DIVEID","SPECIES","SIZE_","COUNT","biomass_g","PROJECTEDLENGTH","BIOGM2","ABUNM2","FAMILY","TAXONNAME","TROPHIC_MONREP","REGION","ISLAND","REEF_ZONE","OBS_YEAR","DEPTH"
"11515",200804015,"BAVI",50,2,6557.56856127015,2893.58939365,0.226624018447841,6.91183069854007e-05,"Balistidae","Balistoides viridescens","SECONDARY","PRIAs","Palmyra","Forereef",2008,13.279493781
"11516",200804015,"LUBO",50,29,62905.0463399863,2893.58939365,2.17394515192901,0.00100221545128831,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Palmyra","Forereef",2008,13.279493781
"11517",200804015,"NAHE",50,4,8322.62557918442,2893.58939365,0.287622894853308,0.000138236613970801,"Acanthuridae","Naso hexacanthus","PLANKTIVORE","PRIAs","Palmyra","Forereef",2008,13.279493781
"11518",200804015,"SPLE",180,1,35857.2245246713,2893.58939365,1.23919532617033,3.45591534927003e-05,"Sphyrnidae","Sphyrna lewini","PISCIVORE","PRIAs","Palmyra","Forereef",2008,13.279493781
"11519",200804015,"CAAB",100,28,207403.415386054,2893.58939365,7.16768646723694,0.000967656297795609,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Palmyra","Forereef",2008,13.279493781
"11520",200804015,"MABI",180,1,95644.8,2893.58939365,3.30540332397862,3.45591534927003e-05,"Myliobatidae","Manta birostris","PLANKTIVORE","PRIAs","Palmyra","Forereef",2008,13.279493781
"11521",200804015,"LEOL",50,1,1875.85334036719,2893.58939365,0.0648279035195445,3.45591534927003e-05,"Lethrinidae","Lethrinus olivaceus","PISCIVORE","PRIAs","Palmyra","Forereef",2008,13.279493781
"11522",200804015,"CHUD",100,9,190592.196152496,2893.58939365,6.58670496134497,0.000311032381434303,"Labridae","Cheilinus undulatus","SECONDARY","PRIAs","Palmyra","Forereef",2008,13.279493781
"11523",200804021,"LUBO",50,5,10845.6976448252,2882.14116285,0.376306954864781,0.00017348213420108,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Palmyra","Forereef",2008,12.69886058
"11524",200804021,"CHMC",50,2,4195.9450753528,2882.14116285,0.145584301332543,6.93928536804319e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","PRIAs","Palmyra","Forereef",2008,12.69886058
"11525",200804021,"NONE",0,0,0,2882.14116285,0,0,"UNKNOWN","no individuals seen","UNKNOWN","PRIAs","Palmyra","Forereef",2008,12.69886058
"11526",200804021,"CHCH",100,15,236300.027358797,2882.14116285,8.19876661159554,0.00052044640260324,"Chanidae","Chanos chanos","PRIMARY","PRIAs","Palmyra","Forereef",2008,12.69886058
"11527",200804022,"TROB",100,1,4159.79765066424,2662.22996297,0.156252378965172,3.75624951228629e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","PRIAs","Palmyra","Forereef",2008,20.466328702
"11528",200804022,"PSFL",50,3,10417.1030191206,2662.22996297,0.391292381350078,0.000112687485368589,"Balistidae","Pseudobalistes flavimarginatus","SECONDARY","PRIAs","Palmyra","Forereef",2008,20.466328702
"11529",200804022,"BAVI",60,1,5684.65373025746,2662.22996297,0.21352977801796,3.75624951228629e-05,"Balistidae","Balistoides viridescens","SECONDARY","PRIAs","Palmyra","Forereef",2008,20.466328702
"11530",200804022,"LUBO",50,5,10845.6976448252,2662.22996297,0.407391464887792,0.000187812475614314,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Palmyra","Forereef",2008,20.466328702
"11531",200804022,"NONE",0,0,0,2662.22996297,0,0,"UNKNOWN","no individuals seen","UNKNOWN","PRIAs","Palmyra","Forereef",2008,20.466328702
"11532",200804022,"SPLE",215,2,127504.068887605,2662.22996297,4.78937096573582,7.51249902457257e-05,"Sphyrnidae","Sphyrna lewini","PISCIVORE","PRIAs","Palmyra","Forereef",2008,20.466328702
"11533",200804022,"CHMC",50,1,2097.9725376764,2662.22996297,0.0788050832143701,3.75624951228629e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","PRIAs","Palmyra","Forereef",2008,20.466328702
"11534",200804023,"NONE",0,0,0,2440.7629552,0,0,"UNKNOWN","no individuals seen","UNKNOWN","PRIAs","Palmyra","Forereef",2008,18.857184413
"11535",200804023,"LUBO",50,4,8676.55811586017,2440.7629552,0.355485488559015,0.000163883182161466,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Palmyra","Forereef",2008,18.857184413
"11536",200804023,"CHMC",50,4,8391.89015070561,2440.7629552,0.343822415561775,0.000163883182161466,"Scaridae","Chlorurus microrhinos","PRIMARY","PRIAs","Palmyra","Forereef",2008,18.857184413
"11537",200804023,"CAML",100,2,13018.7385111758,2440.7629552,0.533388073734878,8.19415910807331e-05,"Carcharhinidae","Carcharhinus melanopterus","PISCIVORE","PRIAs","Palmyra","Forereef",2008,18.857184413
"11538",200804023,"VALO",50,1,1400.903258211,2440.7629552,0.0573961209639962,4.09707955403665e-05,"Serranidae","Variola louti","PISCIVORE","PRIAs","Palmyra","Forereef",2008,18.857184413
"11539",200804024,"LUBO",50,9,19522.2557606854,3000.26237962,0.650684949866218,0.000299973764332568,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Palmyra","Forereef",2008,19.350276148
"11540",200804024,"NONE",0,0,0,3000.26237962,0,0,"UNKNOWN","no individuals seen","UNKNOWN","PRIAs","Palmyra","Forereef",2008,19.350276148
"11541",200804024,"CHMC",50,1,2097.9725376764,3000.26237962,0.0699263021770156,3.33304182591742e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","PRIAs","Palmyra","Forereef",2008,19.350276148
"11542",200804024,"CAML",100,2,13018.7385111758,3000.26237962,0.433919999784307,6.66608365183485e-05,"Carcharhinidae","Carcharhinus melanopterus","PISCIVORE","PRIAs","Palmyra","Forereef",2008,19.350276148
"11543",200804024,"NAHE",50,3,6241.96918438832,3000.26237962,0.208047443676539,9.99912547775227e-05,"Acanthuridae","Naso hexacanthus","PLANKTIVORE","PRIAs","Palmyra","Forereef",2008,19.350276148
"11544",200804025,"LUBO",50,5,10845.6976448252,2519.73388501,0.430430281124,0.000198433653241924,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Palmyra","Forereef",2008,5.190014987
"11545",200804025,"NONE",0,0,0,2519.73388501,0,0,"UNKNOWN","no individuals seen","UNKNOWN","PRIAs","Palmyra","Forereef",2008,5.190014987
"11546",200804025,"CAML",100,1,6509.36925558788,2519.73388501,0.258335584337393,3.96867306483848e-05,"Carcharhinidae","Carcharhinus melanopterus","PISCIVORE","PRIAs","Palmyra","Forereef",2008,5.190014987
"11547",200804041,"TROB",100,2,8319.59530132848,2457.88206879,0.338486349974641,8.13708690663335e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","PRIAs","Kingman","Forereef",2008,15.262857627
"11548",200804041,"EPLA",200,1,129242.219443334,2457.88206879,5.25827585808294,4.06854345331667e-05,"Serranidae","Epinephelus lanceolatus","PISCIVORE","PRIAs","Kingman","Forereef",2008,15.262857627
"11549",200804041,"SPHE",50,25,15168.5244069455,2457.88206879,0.617138006723521,0.00101713586332917,"Sphyraenidae","Sphyraena helleri","PISCIVORE","PRIAs","Kingman","Forereef",2008,15.262857627
"11550",200804041,"APVI",75,1,4375.47891745539,2457.88206879,0.178018261047383,4.06854345331667e-05,"Lutjanidae","Aprion virescens","PISCIVORE","PRIAs","Kingman","Forereef",2008,15.262857627
"11551",200804041,"VALO",50,1,1400.903258211,2457.88206879,0.0569963577992436,4.06854345331667e-05,"Serranidae","Variola louti","PISCIVORE","PRIAs","Kingman","Forereef",2008,15.262857627
"11552",200804041,"LUBO",50,21,45551.9301082659,2457.88206879,1.85330007027924,0.000854394125196502,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Kingman","Forereef",2008,15.262857627
"11553",200804041,"CAAB",100,19,140738.031869108,2457.88206879,5.72598798193735,0.000773023256130168,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,15.262857627
"11554",200804041,"CHMC",50,2,4195.9450753528,2457.88206879,0.17071384866803,8.13708690663335e-05,"Scaridae","Chlorurus microrhinos","PRIMARY","PRIAs","Kingman","Forereef",2008,15.262857627
"11555",200804041,"CAAB",75,2,5613.96252865716,2457.88206879,0.228406504931332,8.13708690663335e-05,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,15.262857627
"11556",200804041,"CAAB",150,7,203569.040319919,2457.88206879,8.28229486291566,0.000284798041732167,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,15.262857627
"11557",200804041,"CHCH",100,7,110273.346100772,2457.88206879,4.4865190035362,0.000284798041732167,"Chanidae","Chanos chanos","PRIMARY","PRIAs","Kingman","Forereef",2008,15.262857627
"11558",200804041,"CAAB",120,26,356212.834596168,2457.88206879,14.4926739618362,0.00105782129786234,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,15.262857627
"11559",200804042,"CHMC",50,6,12587.8352260584,2543.86261064,0.494831567294882,0.000235861794379315,"Scaridae","Chlorurus microrhinos","PRIMARY","PRIAs","Kingman","Forereef",2008,13.642663287
"11560",200804042,"CAAB",100,2,14814.5296704325,2543.86261064,0.582363591825635,7.86205981264384e-05,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,13.642663287
"11561",200804042,"NAHE",50,1,2080.65639479611,2543.86261064,0.0817912251272344,3.93102990632192e-05,"Acanthuridae","Naso hexacanthus","PLANKTIVORE","PRIAs","Kingman","Forereef",2008,13.642663287
"11562",200804042,"LUBO",50,14,30367.9534055106,2543.86261064,1.19377333030853,0.000550344186885069,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Kingman","Forereef",2008,13.642663287
"11563",200804042,"CAME",50,3,6864.67709503355,2543.86261064,0.2698525095782,0.000117930897189658,"Carangidae","Caranx melampygus","PISCIVORE","PRIAs","Kingman","Forereef",2008,13.642663287
"11564",200804042,"APVI",70,1,3585.4497715783,2543.86261064,0.140945102796894,3.93102990632192e-05,"Lutjanidae","Aprion virescens","PISCIVORE","PRIAs","Kingman","Forereef",2008,13.642663287
"11565",200804042,"CAAB",120,3,41101.4809149425,2543.86261064,1.61571150670759,0.000117930897189658,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,13.642663287
"11566",200804042,"EPPO",50,1,1991.48152740789,2543.86261064,0.0782857344212807,3.93102990632192e-05,"Serranidae","Epinephelus polyphekadion","PISCIVORE","PRIAs","Kingman","Forereef",2008,13.642663287
"11567",200804043,"CAAB",100,9,66665.3835169461,2829.65227863,2.35595673787956,0.000318060281398159,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.426874923
"11568",200804043,"CAAB",75,3,8420.94379298575,2829.65227863,0.297596416937236,0.000106020093799386,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.426874923
"11569",200804043,"CAME",50,4,9152.90279337807,2829.65227863,0.323463870896869,0.000141360125065848,"Carangidae","Caranx melampygus","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.426874923
"11570",200804043,"MOGR",50,1,2201.37971214919,2829.65227863,0.0777968278567077,3.53400312664621e-05,"Lethrinidae","Monotaxis grandoculis","SECONDARY","PRIAs","Kingman","Forereef",2008,14.426874923
"11571",200804043,"CALU",50,2,3622.31271030475,2829.65227863,0.128012644439073,7.06800625329242e-05,"Carangidae","Caranx lugubris","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.426874923
"11572",200804043,"CHMC",50,39,81820.9289693797,2829.65227863,2.89155418802885,0.00137826121939202,"Scaridae","Chlorurus microrhinos","PRIMARY","PRIAs","Kingman","Forereef",2008,14.426874923
"11573",200804043,"NAHE",50,2,4161.31278959221,2829.65227863,0.147060924093717,7.06800625329242e-05,"Acanthuridae","Naso hexacanthus","PLANKTIVORE","PRIAs","Kingman","Forereef",2008,14.426874923
"11574",200804043,"TROB",100,3,12479.3929519927,2829.65227863,0.44102213710989,0.000106020093799386,"Carcharhinidae","Triaenodon obesus","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.426874923
"11575",200804043,"LUBO",50,11,23860.5348186155,2829.65227863,0.843232046524379,0.000388740343931083,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.426874923
"11576",200804043,"CAAB",120,1,13700.4936383142,2829.65227863,0.484175873543988,3.53400312664621e-05,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.426874923
"11577",200804043,"CAAB",150,1,29081.2914742742,2829.65227863,1.02773374996995,3.53400312664621e-05,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.426874923
"11578",200804043,"NAVL",50,1,2825.34469525203,2829.65227863,0.0998477698687395,3.53400312664621e-05,"Acanthuridae","Naso vlamingii","PLANKTIVORE","PRIAs","Kingman","Forereef",2008,14.426874923
"11579",200804043,"APVI",50,1,1357.62140700682,2829.65227863,0.0479783829716392,3.53400312664621e-05,"Lutjanidae","Aprion virescens","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.426874923
"11580",200804043,"SPHE",50,70,42471.8683394473,2829.65227863,1.50095715506113,0.00247380218865235,"Sphyraenidae","Sphyraena helleri","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.426874923
"11581",200804043,"AUCH",50,2,392.79001821454,2829.65227863,0.0138812115248561,7.06800625329242e-05,"Aulostomidae","Aulostomus chinensis","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.426874923
"11582",200804044,"CAAB",100,2,14814.5296704325,2411.94930556,0.614213973580712,8.29204824243039e-05,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,13.1767592425
"11583",200804044,"CAAB",130,5,89734.3671115404,2411.94930556,3.72040850546426,0.00020730120606076,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,13.1767592425
"11584",200804044,"CAME",50,1,2288.22569834452,2411.94930556,0.0948703894012085,4.1460241212152e-05,"Carangidae","Caranx melampygus","PISCIVORE","PRIAs","Kingman","Forereef",2008,13.1767592425
"11585",200804044,"CAAB",110,2,20431.7419630903,2411.94930556,0.847104950174172,8.29204824243039e-05,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,13.1767592425
"11586",200804044,"LUBO",50,24,52059.348695161,2411.94930556,2.1583931542489,0.000995045789091647,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Kingman","Forereef",2008,13.1767592425
"11587",200804044,"CHMC",50,12,25175.6704521168,2411.94930556,1.04378936962241,0.000497522894545824,"Scaridae","Chlorurus microrhinos","PRIMARY","PRIAs","Kingman","Forereef",2008,13.1767592425
"11588",200804044,"TROB",100,3,12479.3929519927,2411.94930556,0.517398641970847,0.000124380723636456,"Carcharhinidae","Triaenodon obesus","PISCIVORE","PRIAs","Kingman","Forereef",2008,13.1767592425
"11589",200804044,"CAAB",120,7,95903.4554681992,2411.94930556,3.97618039679041,0.000290221688485064,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,13.1767592425
"11590",200804045,"TROB",100,1,4159.79765066424,2783.3301954,0.149453976302888,3.59281842180528e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.963163471
"11591",200804045,"CAME",50,1,2288.22569834452,2783.3301954,0.0822117944226042,3.59281842180528e-05,"Carangidae","Caranx melampygus","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.963163471
"11592",200804045,"CASE",50,115,203322.322096026,2783.3301954,7.30500184390827,0.00413174118507607,"Carangidae","Caranx sexfasciatus","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.963163471
"11593",200804045,"SPLE",200,1,50439.5792624787,2783.3301954,1.81220249562341,3.59281842180528e-05,"Sphyrnidae","Sphyrna lewini","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.963163471
"11594",200804045,"CAAB",100,4,29629.0593408649,2783.3301954,1.06451830220621,0.000143712736872211,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.963163471
"11595",200804045,"CAAB",120,2,27400.9872766283,2783.3301954,0.984467718631223,7.18563684361055e-05,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.963163471
"11596",200804045,"CAAB",150,1,29081.2914742742,2783.3301954,1.04483799738661,3.59281842180528e-05,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.963163471
"11597",200804045,"LUBO",50,19,41213.6510503358,2783.3301954,1.48073164723501,0.000682635500143003,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Kingman","Forereef",2008,14.963163471
"11598",200804046,"TROB",100,1,4159.79765066424,2838.56075175,0.146546014493425,3.52291209333283e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","PRIAs","Kingman","Forereef",2008,12.956843375
"11599",200804046,"NAAN",50,1,1822.50653855713,2838.56075175,0.0642053032486106,3.52291209333283e-05,"Acanthuridae","Naso annulatus","PLANKTIVORE","PRIAs","Kingman","Forereef",2008,12.956843375
"11600",200804046,"CAAB",130,5,89734.3671115404,2838.56075175,3.16126287084813,0.000176145604666641,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,12.956843375
"11601",200804046,"LUBO",50,26,56397.6277530911,2838.56075175,1.98683884846648,0.000915957144266535,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Kingman","Forereef",2008,12.956843375
"11602",200804046,"CHMC",50,8,16783.7803014112,2838.56075175,0.591277825956829,0.000281832967466626,"Scaridae","Chlorurus microrhinos","PRIMARY","PRIAs","Kingman","Forereef",2008,12.956843375
"11603",200804046,"SPHE",50,15,9101.11464416727,2838.56075175,0.320624268427454,0.000528436813999924,"Sphyraenidae","Sphyraena helleri","PISCIVORE","PRIAs","Kingman","Forereef",2008,12.956843375
"11604",200804046,"CHCH",100,2,31506.6703145063,2838.56075175,1.10995229871625,7.04582418666566e-05,"Chanidae","Chanos chanos","PRIMARY","PRIAs","Kingman","Forereef",2008,12.956843375
"11605",200804046,"CASE",50,1,1768.02019213935,2838.56075175,0.0622857971614436,3.52291209333283e-05,"Carangidae","Caranx sexfasciatus","PISCIVORE","PRIAs","Kingman","Forereef",2008,12.956843375
"11606",200804046,"CAAB",120,2,27400.9872766283,2838.56075175,0.965312694460929,7.04582418666566e-05,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,12.956843375
"11607",200804051,"NAHE",50,11,22887.2203427572,2458.68299686,0.930873169578452,0.000447393991582004,"Acanthuridae","Naso hexacanthus","PLANKTIVORE","PRIAs","Kingman","Forereef",2008,17.633183478
"11608",200804051,"CAME",50,1,2288.22569834452,2458.68299686,0.0930671298929884,4.06721810529095e-05,"Carangidae","Caranx melampygus","PISCIVORE","PRIAs","Kingman","Forereef",2008,17.633183478
"11609",200804051,"SCSP",50,1,2251.5766331214,2458.68299686,0.0915765324768141,4.06721810529095e-05,"Scaridae","Scarus sp","PRIMARY","PRIAs","Kingman","Forereef",2008,17.633183478
"11610",200804051,"CAAB",120,3,41101.4809149425,2458.68299686,1.67168687331525,0.000122016543158728,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,17.633183478
"11611",200804051,"LUBO",50,18,39044.5115213708,2458.68299686,1.5880254417196,0.000732099258952371,"Lutjanidae","Lutjanus bohar","PISCIVORE","PRIAs","Kingman","Forereef",2008,17.633183478
"11612",200804051,"CAAB",100,2,14814.5296704325,2458.68299686,0.602539232969529,8.1344362105819e-05,"Carcharhinidae","Carcharhinus amblyrhynchos","PISCIVORE","PRIAs","Kingman","Forereef",2008,17.633183478
"11613",200804051,"CHMC",50,11,23077.6979144404,2458.68299686,0.938620307860472,0.000447393991582004,"Scaridae","Chlorurus microrhinos","PRIMARY","PRIAs","Kingman","Forereef",2008,17.633183478
"11614",200804051,"TROB",100,3,12479.3929519927,2458.68299686,0.50756412957385,0.000122016543158728,"Carcharhinidae","Triaenodon obesus","PISCIVORE","PRIAs","Kingman","Forereef",2008,17.633183478
"11615",200804051,"TROB",75,1,1589.59253944247,2458.68299686,0.0646521955645585,4.06721810529095e-05,"Carcharhinidae","Triaenodon obesus","PISCIVORE","PRIAs","Kingman","Forereef",2008,17.633183478
